2.01063	8.1785
2.02013	8.17733
2.02962	8.17617
2.06036	8.175
2.0698	8.17383
2.07924	8.17267
2.08866	8.1715
2.1192	8.17033
2.12859	8.16917
2.13796	8.168
2.14731	8.16683
2.17766	8.16567
2.18697	8.1645
2.19628	8.16333
2.20557	8.16217
2.23572	8.161
2.24497	8.15983
2.25421	8.15867
2.26344	8.1575
2.29339	8.15633
2.30258	8.15517
2.31175	8.154
2.32091	8.15283
2.35067	8.15167
2.35979	8.1505
2.3689	8.14933
2.378	8.14817
2.40756	8.147
2.41661	8.14583
2.42566	8.14467
2.43469	8.1435
2.46405	8.14233
2.47304	8.14117
2.48202	8.14
2.49099	8.13883
2.52016	8.13767
2.52908	8.1365
2.53799	8.13533
2.54689	8.13417
2.57587	8.133
2.58472	8.13183
2.59357	8.13067
2.60241	8.1295
2.63118	8.12833
2.63998	8.12717
2.64876	8.126
2.65753	8.12483
2.68611	8.12367
2.69484	8.1225
2.70356	8.12133
2.70356	8.12133
2.71226	8.12017
2.74065	8.119
2.74931	8.11783
2.75796	8.11667
2.7666	8.1155
2.79479	8.11433
2.80339	8.11317
2.81197	8.112
2.82055	8.11083
2.84854	8.10967
2.85707	8.1085
2.86559	8.10733
2.8741	8.10617
2.9019	8.105
2.91036	8.10383
2.91882	8.10267
2.92726	8.1015
2.95486	8.10033
2.96327	8.09917
2.97166	8.098
2.98003	8.09683
3.00744	8.09567
3.01578	8.0945
3.0241	8.09333
3.03241	8.09217
3.05962	8.091
3.06789	8.08983
3.07615	8.08867
3.0844	8.0875
3.11141	8.08633
3.11962	8.08517
3.12781	8.084
3.13599	8.08283
3.16281	8.08167
3.17095	8.0805
3.17908	8.07933
3.1872	8.07817
3.21382	8.077
3.22189	8.07583
3.22996	8.07467
3.23801	8.0735
3.26443	8.07233
3.27244	8.07117
3.28044	8.07
3.28843	8.06883
3.31466	8.06767
3.3226	8.0665
3.33053	8.06533
3.33845	8.06417
3.36449	8.063
3.37236	8.06183
3.38023	8.06067
3.38809	8.0595
3.41392	8.05833
3.42174	8.05717
3.42954	8.056
3.43733	8.05483
3.46297	8.05367
3.47072	8.0525
3.47846	8.05133
3.48618	8.05017
3.51163	8.049
3.51931	8.04783
3.52698	8.04667
3.53464	8.0455
3.55989	8.04433
3.56751	8.04317
3.57511	8.042
3.58271	8.04083
3.60776	8.03967
3.61531	8.0385
3.62285	8.03733
3.63038	8.03617
3.65524	8.035
3.66272	8.03383
3.6702	8.03267
3.67766	8.0315
3.70232	8.03033
3.70975	8.02917
3.71716	8.028
3.72455	8.02683
3.74902	8.02567
3.75638	8.0245
3.76372	8.02333
3.77105	8.02217
3.79532	8.021
3.80261	8.01983
3.80989	8.01867
3.81716	8.0175
3.84123	8.01633
3.84846	8.01517
3.85567	8.014
3.86287	8.01283
3.88675	8.01167
3.89391	8.0105
3.90106	8.00933
3.9082	8.00817
3.93188	8.007
3.93897	8.00583
3.94606	8.00467
3.95313	8.0035
3.97661	8.00233
3.98364	8.00117
3.99066	8
3.99767	7.99883
4.02096	7.99767
4.02792	7.9965
4.03487	7.99533
4.04181	7.99417
4.06491	7.993
4.0718	7.99183
4.07869	7.99067
4.08557	7.9895
4.10846	7.98833
4.1153	7.98717
4.12212	7.986
4.12893	7.98483
4.15163	7.98367
4.1584	7.9825
4.16516	7.98133
4.1719	7.98017
4.19441	7.979
4.20111	7.97783
4.2078	7.97667
4.21448	7.9755
4.23679	7.97433
4.24343	7.97317
4.25005	7.972
4.25667	7.97083
4.27878	7.96967
4.28535	7.9685
4.29191	7.96733
4.29846	7.96617
4.305	7.965
4.32038	7.965
4.32688	7.96383
4.33338	7.96267
4.33986	7.9615
4.36158	7.96033
4.36803	7.95917
4.37446	7.958
4.38087	7.95683
4.4024	7.95567
4.40878	7.9545
4.41514	7.95333
4.42149	7.95217
4.44282	7.951
4.44913	7.94983
4.45543	7.94867
4.46172	7.9475
4.48285	7.94633
4.4891	7.94517
4.49533	7.944
4.50155	7.94283
4.52249	7.94167
4.52867	7.9405
4.53484	7.93933
4.541	7.93817
4.56174	7.937
4.56785	7.93583
4.57396	7.93467
4.58005	7.9335
4.60059	7.93233
4.60664	7.93117
4.61268	7.93
4.61871	7.92883
4.63906	7.92767
4.64504	7.9265
4.65101	7.92533
4.65697	7.92417
4.67713	7.923
4.68304	7.92183
4.68895	7.92067
4.69485	7.9195
4.7148	7.91833
4.72066	7.91717
4.7265	7.916
4.73233	7.91483
4.75209	7.91367
4.75788	7.9125
4.76366	7.91133
4.76942	7.91017
4.78899	7.909
4.79471	7.90783
4.80042	7.90667
4.80612	7.9055
4.82549	7.90433
4.83115	7.90317
4.83679	7.902
4.84243	7.90083
4.8616	7.89967
4.86719	7.8985
4.87277	7.89733
4.87834	7.89617
4.89732	7.895
4.90284	7.89383
4.90836	7.89267
4.91386	7.8915
4.93264	7.89033
4.93811	7.88917
4.94356	7.888
4.94899	7.88683
4.96758	7.88567
4.97297	7.8845
4.97836	7.88333
4.98373	7.88217
5.00212	7.881
5.00745	7.87983
5.01277	7.87867
5.01808	7.8775
5.03627	7.87633
5.04154	7.87517
5.04679	7.874
5.05203	7.87283
5.07003	7.87167
5.07523	7.8705
5.08042	7.86933
5.0856	7.86817
5.1034	7.867
5.10853	7.86583
5.11366	7.86467
5.11877	7.8635
5.13637	7.86233
5.14144	7.86117
5.1465	7.86
5.15155	7.85883
5.16896	7.85767
5.17396	7.8565
5.17895	7.85533
5.18393	7.85417
5.20115	7.853
5.20608	7.85183
5.21101	7.85067
5.21593	7.8495
5.23294	7.84833
5.23782	7.84717
5.24268	7.846
5.24753	7.84483
5.26435	7.84367
5.26916	7.8425
5.27396	7.84133
5.27874	7.84017
5.29537	7.839
5.30011	7.83783
5.30484	7.83667
5.30956	7.8355
5.32599	7.83433
5.33067	7.83317
5.33533	7.832
5.33999	7.83083
5.35622	7.82967
5.36083	7.8285
5.36543	7.82733
5.37002	7.82617
5.38606	7.825
5.3906	7.82383
5.39514	7.82267
5.39966	7.8215
5.4155	7.82033
5.41999	7.81917
5.42446	7.818
5.42891	7.81683
5.44456	7.81567
5.44897	7.8145
5.45338	7.81333
5.45777	7.81217
5.47322	7.811
5.47322	7.811
5.47757	7.80983
5.48191	7.80867
5.48624	7.8075
5.50149	7.80633
5.50578	7.80517
5.51005	7.804
5.51431	7.80283
5.52937	7.80167
5.53359	7.8005
5.5378	7.79933
5.542	7.79817
5.55686	7.797
5.56101	7.79583
5.56516	7.79467
5.56929	7.7935
5.58395	7.79233
5.58804	7.79117
5.59212	7.79
5.59619	7.78883
5.61066	7.78767
5.61468	7.7865
5.61869	7.78533
5.62269	7.78417
5.63697	7.783
5.64092	7.78183
5.64487	7.78067
5.64881	7.7795
5.66288	7.77833
5.66678	7.77717
5.67066	7.776
5.67453	7.77483
5.68841	7.77367
5.69224	7.7725
5.69606	7.77133
5.69986	7.77017
5.71355	7.769
5.71731	7.76783
5.72106	7.76667
5.7248	7.7655
5.73829	7.76433
5.74199	7.76317
5.74567	7.762
5.74935	7.76083
5.76264	7.75967
5.76627	7.7585
5.76989	7.75733
5.7735	7.75617
5.7866	7.755
5.79016	7.75383
5.79372	7.75267
5.79726	7.7515
5.81016	7.75033
5.81367	7.74917
5.81716	7.748
5.82063	7.74683
5.83334	7.74567
5.83678	7.7445
5.8402	7.74333
5.84361	7.74217
5.85612	7.741
5.85949	7.73983
5.86285	7.73867
5.8662	7.7375
5.87851	7.73633
5.88182	7.73517
5.88511	7.734
5.88839	7.73283
5.90051	7.73167
5.90375	7.7305
5.90698	7.72933
5.9102	7.72817
5.92212	7.727
5.92529	7.72583
5.92846	7.72467
5.93161	7.7235
5.94333	7.72233
5.94644	7.72117
5.94954	7.72
5.95263	7.71883
5.96416	7.71767
5.9672	7.7165
5.97023	7.71533
5.97325	7.71417
5.98459	7.713
5.98756	7.71183
5.99053	7.71067
5.99349	7.7095
6.00462	7.70833
6.00754	7.70717
6.01044	7.706
6.01333	7.70483
6.02427	7.70367
6.02712	7.7025
6.02996	7.70133
6.03278	7.70017
6.04353	7.699
6.04631	7.69783
6.04908	7.69667
6.05184	7.6955
6.06239	7.69433
6.06511	7.69317
6.06781	7.692
6.07051	7.69083
6.08086	7.68967
6.08351	7.6885
6.08615	7.68733
6.08878	7.68617
6.09894	7.685
6.10152	7.68383
6.1041	7.68267
6.10666	7.6815
6.11662	7.68033
6.11915	7.67917
6.12166	7.678
6.12415	7.67683
6.13392	7.67567
6.13638	7.6745
6.13882	7.67333
6.14125	7.67217
6.15082	7.671
6.15321	7.66983
6.15559	7.66867
6.15796	7.6675
6.16733	7.66633
6.16966	7.66517
6.17197	7.664
6.17427	7.66283
6.18345	7.66167
6.18571	7.6605
6.18796	7.65933
6.1902	7.65817
6.19918	7.657
6.20137	7.65583
6.20356	7.65467
6.20573	7.6535
6.21451	7.65233
6.21664	7.65117
6.21876	7.65
6.22087	7.64883
6.22946	7.64767
6.23152	7.6465
6.23357	7.64533
6.23561	7.64417
6.24401	7.643
6.246	7.64183
6.24799	7.64067
6.24997	7.6395
6.25816	7.63833
6.2601	7.63717
6.26202	7.636
6.26393	7.63483
6.27193	7.63367
6.2738	7.6325
6.27566	7.63133
6.2775	7.63017
6.28531	7.629
6.28711	7.62783
6.2889	7.62667
6.29068	7.6255
6.29829	7.62433
6.30003	7.62317
6.30175	7.622
6.30347	7.62083
6.31088	7.61967
6.31255	7.6185
6.31421	7.61733
6.31586	7.61617
6.32308	7.615
6.32468	7.61383
6.32628	7.61267
6.32786	7.6115
6.33488	7.61033
6.33643	7.60917
6.33796	7.608
6.33947	7.60683
6.3463	7.60567
6.34778	7.6045
6.34924	7.60333
6.35069	7.60217
6.35732	7.601
6.35873	7.59983
6.36013	7.59867
6.36152	7.5975
6.36795	7.59633
6.3693	7.59517
6.37063	7.594
6.37195	7.59283
6.37819	7.59167
6.37947	7.5905
6.38074	7.58933
6.382	7.58817
6.38804	7.587
6.38925	7.58583
6.39046	7.58467
6.39165	7.5835
6.39749	7.58233
6.39864	7.58117
6.39978	7.58
6.40091	7.57883
6.40656	7.57767
6.40764	7.5765
6.40871	7.57533
6.40977	7.57417
6.41523	7.573
6.41624	7.57183
6.41725	7.57067
6.41825	7.5695
6.4235	7.56833
6.42446	7.56717
6.4254	7.566
6.42633	7.56483
6.43139	7.56367
6.43228	7.5625
6.43316	7.56133
6.43402	7.56017
6.43889	7.559
6.43971	7.55783
6.44052	7.55667
6.44132	7.5555
6.44599	7.55433
6.44675	7.55317
6.44749	7.552
6.44823	7.55083
6.4527	7.54967
6.45339	7.5485
6.45407	7.54733
6.45474	7.54617
6.45902	7.545
6.45964	7.54383
6.46026	7.54267
6.46086	7.5415
6.46494	7.54033
6.46551	7.53917
6.46606	7.538
6.46659	7.53683
6.47048	7.53567
6.47098	7.5345
6.47146	7.53333
6.47193	7.53217
6.47562	7.531
6.47605	7.52983
6.47647	7.52867
6.47688	7.5275
6.48037	7.52633
6.48074	7.52517
6.48109	7.524
6.48143	7.52283
6.48473	7.52167
6.48503	7.5205
6.48532	7.51933
6.4856	7.51817
6.4887	7.517
6.48893	7.51583
6.48916	7.51467
6.48937	7.5135
6.49227	7.51233
6.49244	7.51117
6.4926	7.51
6.49275	7.50883
6.49546	7.50767
6.49556	7.5065
6.49565	7.50533
6.49573	7.50417
6.49825	7.503
6.49828	7.50183
6.49831	7.50067
6.49833	7.4995
6.49833	7.49833
