0.414634 0.219512 0.182927 
0.426829 0.207317 0.182927 
0.219512 0.317073 0.231707 
0.243902 0.390244 0.182927 
0.256098 0.378049 0.182927 
0.195122 0.341463 0.231707 
0.231707 0.304878 0.231707 
0.243902 0.292683 0.231707 
0.195122 0.341463 0.231707 
0.207317 0.329268 0.231707 
0.219512 0.317073 0.231707 
0.231707 0.304878 0.231707 
0.268293 0.268293 0.231707 
0.280488 0.256098 0.231707 
0.304878 0.231707 0.231707 
0.317073 0.219512 0.231707 
0.329268 0.207317 0.231707 
0.341463 0.195122 0.231707 
0.292683 0.353659 0.182927 
0.317073 0.317073 0.182927 
0.329268 0.304878 0.182927 
0.341463 0.292683 0.182927 
0.353659 0.280488 0.182927 
0.317073 0.317073 0.182927 
0.280488 0.365854 0.182927 
0.329268 0.304878 0.182927 
0.341463 0.292683 0.182927 
0.268293 0.365854 0.182927 
0.390244 0.243902 0.182927 
0.243902 0.292683 0.231707 
0.207317 0.426829 0.182927 
0.219512 0.414634 0.182927 
0.231707 0.402439 0.182927 
0.243902 0.390244 0.182927 
0.256098 0.390244 0.182927 
0.268293 0.378049 0.182927 
0.365854 0.268293 0.182927 
0.207317 0.426829 0.182927 
0.268293 0.365854 0.182927 
0.219512 0.414634 0.182927 
0.280488 0.353659 0.182927 
0.231707 0.402439 0.182927 
0.353659 0.280488 0.182927 
0.292683 0.341463 0.182927 
0.304878 0.329268 0.182927 
0.390244 0.243902 0.182927 
0.243902 0.390244 0.182927 
0.256098 0.378049 0.182927 
0.280488 0.353659 0.182927 
0.292683 0.341463 0.182927 
0.304878 0.329268 0.182927 
0.317073 0.317073 0.182927 
0.329268 0.304878 0.182927 
0.341463 0.292683 0.182927 
0.365854 0.268293 0.182927 
0.378049 0.256098 0.182927 
0.378049 0.256098 0.182927 
0.402439 0.231707 0.182927 
0.414634 0.219512 0.182927 
0.426829 0.207317 0.182927 
0.207317 0.280488 0.256098 
0.219512 0.268293 0.256098 
0.231707 0.256098 0.256098 
0.195122 0.292683 0.256098 
0.219512 0.390244 0.195122 
0.207317 0.402439 0.195122 
0.280488 0.304878 0.207317 
0.317073 0.292683 0.195122 
0.280488 0.475610 0.121951 
0.280488 0.329268 0.195122 
0.231707 0.402439 0.182927 
0.317073 0.317073 0.182927 
0.353659 0.304878 0.170732 
0.268293 0.487805 0.121951 
0.182927 0.182927 0.317073 
0.207317 0.182927 0.304878 
0.182927 0.231707 0.292683 
0.231707 0.182927 0.292683 
0.207317 0.231707 0.280488 
0.256098 0.182927 0.280488 
0.231707 0.231707 0.268293 
0.134146 0.134146 0.463415 
0.207317 0.256098 0.268293 
0.256098 0.207317 0.268293 
0.195122 0.292683 0.256098 
0.243902 0.243902 0.256098 
0.280488 0.231707 0.243902 
0.365854 0.195122 0.219512 
0.195122 0.170732 0.317073 
0.256098 0.207317 0.268293 
0.207317 0.280488 0.256098 
0.219512 0.268293 0.256098 
0.231707 0.256098 0.256098 
0.256098 0.231707 0.256098 
0.268293 0.219512 0.256098 
0.280488 0.207317 0.256098 
0.219512 0.292683 0.243902 
0.268293 0.243902 0.243902 
0.304878 0.231707 0.231707 
0.182927 0.207317 0.304878 
0.195122 0.195122 0.304878 
0.268293 0.219512 0.256098 
0.280488 0.207317 0.256098 
0.195122 0.317073 0.243902 
0.207317 0.304878 0.243902 
0.243902 0.268293 0.243902 
0.256098 0.256098 0.243902 
0.292683 0.243902 0.231707 
0.329268 0.231707 0.219512 
0.195122 0.219512 0.292683 
0.207317 0.207317 0.292683 
0.219512 0.195122 0.292683 
0.207317 0.329268 0.231707 
0.219512 0.317073 0.231707 
0.231707 0.304878 0.231707 
0.256098 0.280488 0.231707 
0.268293 0.268293 0.231707 
0.280488 0.256098 0.231707 
0.256098 0.304878 0.219512 
0.317073 0.243902 0.219512 
0.353659 0.231707 0.207317 
0.146341 0.146341 0.414634 
0.170732 0.170732 0.329268 
0.182927 0.207317 0.304878 
0.195122 0.195122 0.304878 
0.219512 0.219512 0.280488 
0.231707 0.207317 0.280488 
0.243902 0.195122 0.280488 
0.207317 0.256098 0.268293 
0.317073 0.195122 0.243902 
0.243902 0.317073 0.219512 
0.280488 0.280488 0.219512 
0.292683 0.268293 0.219512 
0.304878 0.256098 0.219512 
0.341463 0.243902 0.207317 
0.256098 0.353659 0.195122 
0.268293 0.341463 0.195122 
0.378049 0.231707 0.195122 
0.207317 0.207317 0.292683 
0.219512 0.195122 0.292683 
0.256098 0.207317 0.268293 
0.268293 0.195122 0.268293 
0.280488 0.182927 0.268293 
0.231707 0.256098 0.256098 
0.304878 0.207317 0.243902 
0.317073 0.268293 0.207317 
0.329268 0.256098 0.207317 
0.365854 0.243902 0.195122 
0.390244 0.268293 0.170732 
0.402439 0.256098 0.170732 
0.451220 0.207317 0.170732 
0.195122 0.219512 0.292683 
0.207317 0.207317 0.292683 
0.195122 0.256098 0.280488 
0.207317 0.243902 0.280488 
0.231707 0.207317 0.280488 
0.243902 0.195122 0.280488 
0.243902 0.243902 0.256098 
0.268293 0.243902 0.243902 
0.292683 0.219512 0.243902 
0.353659 0.256098 0.195122 
0.390244 0.219512 0.195122 
0.402439 0.207317 0.195122 
0.414634 0.268293 0.158537 
0.426829 0.256098 0.158537 
0.182927 0.231707 0.292683 
0.195122 0.219512 0.292683 
0.219512 0.219512 0.280488 
0.231707 0.207317 0.280488 
0.219512 0.256098 0.268293 
0.231707 0.243902 0.268293 
0.268293 0.207317 0.268293 
0.268293 0.195122 0.268293 
0.256098 0.256098 0.243902 
0.292683 0.243902 0.231707 
0.231707 0.353659 0.207317 
0.207317 0.182927 0.304878 
0.207317 0.231707 0.280488 
0.182927 0.256098 0.280488 
0.182927 0.256098 0.280488 
0.195122 0.243902 0.280488 
0.207317 0.231707 0.280488 
0.219512 0.219512 0.280488 
0.243902 0.219512 0.268293 
0.182927 0.280488 0.268293 
0.195122 0.280488 0.268293 
0.207317 0.268293 0.268293 
0.207317 0.256098 0.268293 
0.219512 0.243902 0.268293 
0.231707 0.231707 0.268293 
0.243902 0.219512 0.268293 
0.256098 0.207317 0.268293 
0.280488 0.207317 0.256098 
0.195122 0.304878 0.256098 
0.207317 0.292683 0.256098 
0.219512 0.280488 0.256098 
0.231707 0.268293 0.256098 
0.243902 0.256098 0.256098 
0.256098 0.243902 0.256098 
0.268293 0.231707 0.256098 
0.280488 0.219512 0.256098 
0.292683 0.207317 0.256098 
0.292683 0.195122 0.256098 
0.207317 0.304878 0.243902 
0.268293 0.268293 0.231707 
0.280488 0.256098 0.231707 
0.219512 0.341463 0.219512 
0.317073 0.243902 0.219512 
0.243902 0.365854 0.195122 
0.390244 0.292683 0.158537 
0.182927 0.207317 0.304878 
0.231707 0.182927 0.292683 
0.219512 0.268293 0.256098 
0.219512 0.292683 0.243902 
0.195122 0.317073 0.243902 
0.243902 0.268293 0.243902 
0.195122 0.317073 0.243902 
0.207317 0.304878 0.243902 
0.219512 0.292683 0.243902 
0.256098 0.256098 0.243902 
0.280488 0.280488 0.219512 
0.292683 0.268293 0.219512 
0.304878 0.256098 0.219512 
0.341463 0.243902 0.207317 
0.512195 0.219512 0.134146 
0.536585 0.219512 0.121951 
0.207317 0.280488 0.256098 
0.207317 0.353659 0.219512 
0.292683 0.292683 0.207317 
0.304878 0.280488 0.207317 
0.317073 0.268293 0.207317 
0.329268 0.256098 0.207317 
0.268293 0.353659 0.195122 
0.524390 0.231707 0.121951 
0.280488 0.182927 0.268293 
0.268293 0.292683 0.219512 
0.304878 0.256098 0.219512 
0.304878 0.304878 0.195122 
0.317073 0.292683 0.195122 
0.329268 0.280488 0.195122 
0.341463 0.268293 0.195122 
0.390244 0.268293 0.170732 
0.182927 0.231707 0.292683 
0.243902 0.292683 0.231707 
0.256098 0.280488 0.231707 
0.231707 0.329268 0.219512 
0.243902 0.317073 0.219512 
0.195122 0.365854 0.219512 
0.256098 0.304878 0.219512 
0.207317 0.353659 0.219512 
0.219512 0.341463 0.219512 
0.231707 0.329268 0.219512 
0.268293 0.292683 0.219512 
0.280488 0.280488 0.219512 
0.292683 0.268293 0.219512 
0.207317 0.378049 0.207317 
0.219512 0.365854 0.207317 
0.243902 0.341463 0.207317 
0.256098 0.329268 0.207317 
0.207317 0.378049 0.207317 
0.268293 0.317073 0.207317 
0.280488 0.304878 0.207317 
0.219512 0.365854 0.207317 
0.231707 0.353659 0.207317 
0.280488 0.304878 0.207317 
0.292683 0.292683 0.207317 
0.304878 0.280488 0.207317 
0.317073 0.268293 0.207317 
0.329268 0.256098 0.207317 
0.256098 0.365854 0.195122 
0.304878 0.304878 0.195122 
0.317073 0.292683 0.195122 
0.256098 0.353659 0.195122 
0.231707 0.402439 0.182927 
0.402439 0.280488 0.158537 
0.573171 0.231707 0.097561 
0.292683 0.195122 0.256098 
0.243902 0.317073 0.219512 
0.256098 0.304878 0.219512 
0.243902 0.341463 0.207317 
0.256098 0.329268 0.207317 
0.268293 0.317073 0.207317 
0.292683 0.292683 0.207317 
0.207317 0.402439 0.195122 
0.219512 0.390244 0.195122 
0.231707 0.378049 0.195122 
0.243902 0.365854 0.195122 
0.256098 0.353659 0.195122 
0.207317 0.402439 0.195122 
0.268293 0.341463 0.195122 
0.219512 0.390244 0.195122 
0.280488 0.329268 0.195122 
0.292683 0.317073 0.195122 
0.341463 0.268293 0.195122 
0.365854 0.243902 0.195122 
0.231707 0.378049 0.195122 
0.243902 0.365854 0.195122 
0.268293 0.341463 0.195122 
0.280488 0.329268 0.195122 
0.292683 0.317073 0.195122 
0.304878 0.304878 0.195122 
0.317073 0.292683 0.195122 
0.329268 0.280488 0.195122 
0.353659 0.256098 0.195122 
0.353659 0.256098 0.195122 
0.207317 0.426829 0.182927 
0.219512 0.414634 0.182927 
0.280488 0.353659 0.182927 
0.243902 0.414634 0.170732 
0.402439 0.256098 0.170732 
0.256098 0.426829 0.158537 
0.243902 0.219512 0.268293 
0.280488 0.207317 0.256098 
0.268293 0.317073 0.207317 
0.304878 0.304878 0.195122 
0.268293 0.365854 0.182927 
0.341463 0.292683 0.182927 
0.219512 0.439024 0.170732 
0.231707 0.426829 0.170732 
0.304878 0.353659 0.170732 
0.414634 0.268293 0.158537 
0.426829 0.256098 0.158537 
0.182927 0.256098 0.280488 
0.195122 0.243902 0.280488 
0.268293 0.219512 0.256098 
0.256098 0.329268 0.207317 
0.292683 0.317073 0.195122 
0.256098 0.378049 0.182927 
0.329268 0.304878 0.182927 
0.207317 0.451220 0.170732 
0.292683 0.365854 0.170732 
0.365854 0.292683 0.170732 
0.219512 0.463415 0.158537 
0.231707 0.451220 0.158537 
0.243902 0.439024 0.158537 
0.378049 0.353659 0.134146 
0.463415 0.292683 0.121951 
0.390244 0.439024 0.085366 
0.573171 0.256098 0.085366 
0.560976 0.292683 0.073171 
0.609756 0.243902 0.073171 
0.634146 0.243902 0.060976 
0.121951 0.121951 0.512195 
0.219512 0.243902 0.268293 
0.256098 0.231707 0.256098 
0.207317 0.353659 0.219512 
0.365854 0.195122 0.219512 
0.207317 0.378049 0.207317 
0.219512 0.365854 0.207317 
0.231707 0.353659 0.207317 
0.243902 0.341463 0.207317 
0.256098 0.329268 0.207317 
0.280488 0.329268 0.195122 
0.207317 0.402439 0.195122 
0.219512 0.390244 0.195122 
0.231707 0.378049 0.195122 
0.243902 0.365854 0.195122 
0.256098 0.353659 0.195122 
0.268293 0.341463 0.195122 
0.207317 0.426829 0.182927 
0.292683 0.341463 0.182927 
0.304878 0.329268 0.182927 
0.317073 0.317073 0.182927 
0.219512 0.414634 0.182927 
0.231707 0.402439 0.182927 
0.243902 0.390244 0.182927 
0.256098 0.378049 0.182927 
0.268293 0.365854 0.182927 
0.280488 0.353659 0.182927 
0.292683 0.341463 0.182927 
0.304878 0.329268 0.182927 
0.219512 0.439024 0.170732 
0.243902 0.414634 0.170732 
0.207317 0.451220 0.170732 
0.231707 0.426829 0.170732 
0.256098 0.402439 0.170732 
0.268293 0.390244 0.170732 
0.280488 0.378049 0.170732 
0.317073 0.341463 0.170732 
0.329268 0.329268 0.170732 
0.341463 0.317073 0.170732 
0.353659 0.304878 0.170732 
0.256098 0.402439 0.170732 
0.268293 0.390244 0.170732 
0.280488 0.378049 0.170732 
0.292683 0.365854 0.170732 
0.304878 0.353659 0.170732 
0.317073 0.341463 0.170732 
0.329268 0.329268 0.170732 
0.341463 0.317073 0.170732 
0.256098 0.426829 0.158537 
0.219512 0.463415 0.158537 
0.268293 0.414634 0.158537 
0.243902 0.439024 0.158537 
0.280488 0.402439 0.158537 
0.292683 0.390244 0.158537 
0.304878 0.378049 0.158537 
0.219512 0.463415 0.158537 
0.317073 0.365854 0.158537 
0.329268 0.353659 0.158537 
0.341463 0.341463 0.158537 
0.365854 0.317073 0.158537 
0.231707 0.451220 0.158537 
0.353659 0.329268 0.158537 
0.256098 0.426829 0.158537 
0.378049 0.304878 0.158537 
0.390244 0.292683 0.158537 
0.268293 0.414634 0.158537 
0.280488 0.402439 0.158537 
0.292683 0.390244 0.158537 
0.304878 0.378049 0.158537 
0.317073 0.365854 0.158537 
0.329268 0.353659 0.158537 
0.341463 0.341463 0.158537 
0.353659 0.329268 0.158537 
0.365854 0.317073 0.158537 
0.378049 0.304878 0.158537 
0.390244 0.292683 0.158537 
0.402439 0.280488 0.158537 
0.414634 0.268293 0.158537 
0.402439 0.353659 0.121951 
0.304878 0.475610 0.109756 
0.231707 0.621951 0.073171 
0.414634 0.439024 0.073171 
0.597561 0.256098 0.073171 
0.621951 0.231707 0.073171 
0.585366 0.292683 0.060976 
0.207317 0.256098 0.268293 
0.195122 0.292683 0.256098 
0.243902 0.243902 0.256098 
0.280488 0.231707 0.243902 
0.353659 0.207317 0.219512 
0.292683 0.487805 0.109756 
0.329268 0.475610 0.097561 
0.621951 0.231707 0.073171 
0.158537 0.158537 0.365854 
0.170732 0.195122 0.317073 
0.182927 0.280488 0.268293 
0.195122 0.268293 0.268293 
0.207317 0.280488 0.256098 
0.219512 0.268293 0.256098 
0.231707 0.256098 0.256098 
0.231707 0.280488 0.243902 
0.243902 0.268293 0.243902 
0.268293 0.243902 0.243902 
0.195122 0.341463 0.231707 
0.243902 0.292683 0.231707 
0.292683 0.243902 0.231707 
0.195122 0.365854 0.219512 
0.219512 0.341463 0.219512 
0.231707 0.329268 0.219512 
0.256098 0.304878 0.219512 
0.268293 0.292683 0.219512 
0.317073 0.243902 0.219512 
0.329268 0.231707 0.219512 
0.341463 0.219512 0.219512 
0.268293 0.317073 0.207317 
0.280488 0.304878 0.207317 
0.292683 0.292683 0.207317 
0.304878 0.280488 0.207317 
0.341463 0.243902 0.207317 
0.353659 0.231707 0.207317 
0.365854 0.219512 0.207317 
0.378049 0.207317 0.207317 
0.256098 0.353659 0.195122 
0.268293 0.341463 0.195122 
0.280488 0.329268 0.195122 
0.292683 0.317073 0.195122 
0.304878 0.304878 0.195122 
0.317073 0.292683 0.195122 
0.329268 0.280488 0.195122 
0.341463 0.268293 0.195122 
0.365854 0.243902 0.195122 
0.378049 0.231707 0.195122 
0.390244 0.219512 0.195122 
0.402439 0.207317 0.195122 
0.207317 0.426829 0.182927 
0.219512 0.414634 0.182927 
0.256098 0.378049 0.182927 
0.268293 0.365854 0.182927 
0.280488 0.353659 0.182927 
0.292683 0.341463 0.182927 
0.304878 0.329268 0.182927 
0.317073 0.317073 0.182927 
0.329268 0.304878 0.182927 
0.341463 0.292683 0.182927 
0.353659 0.280488 0.182927 
0.365854 0.268293 0.182927 
0.378049 0.256098 0.182927 
0.390244 0.243902 0.182927 
0.402439 0.231707 0.182927 
0.414634 0.219512 0.182927 
0.426829 0.207317 0.182927 
0.207317 0.451220 0.170732 
0.219512 0.439024 0.170732 
0.231707 0.426829 0.170732 
0.243902 0.414634 0.170732 
0.256098 0.402439 0.170732 
0.268293 0.390244 0.170732 
0.280488 0.378049 0.170732 
0.292683 0.365854 0.170732 
0.304878 0.353659 0.170732 
0.317073 0.341463 0.170732 
0.329268 0.329268 0.170732 
0.341463 0.317073 0.170732 
0.353659 0.304878 0.170732 
0.365854 0.292683 0.170732 
0.378049 0.280488 0.170732 
0.390244 0.268293 0.170732 
0.402439 0.256098 0.170732 
0.414634 0.243902 0.170732 
0.426829 0.231707 0.170732 
0.439024 0.219512 0.170732 
0.451220 0.207317 0.170732 
0.219512 0.463415 0.158537 
0.231707 0.451220 0.158537 
0.243902 0.439024 0.158537 
0.256098 0.426829 0.158537 
0.268293 0.414634 0.158537 
0.280488 0.402439 0.158537 
0.292683 0.390244 0.158537 
0.304878 0.378049 0.158537 
0.317073 0.365854 0.158537 
0.329268 0.353659 0.158537 
0.341463 0.341463 0.158537 
0.353659 0.329268 0.158537 
0.365854 0.317073 0.158537 
0.378049 0.304878 0.158537 
0.390244 0.292683 0.158537 
0.402439 0.280488 0.158537 
0.426829 0.256098 0.158537 
0.439024 0.243902 0.158537 
0.451220 0.231707 0.158537 
0.463415 0.219512 0.158537 
0.219512 0.487805 0.146341 
0.231707 0.475610 0.146341 
0.243902 0.463415 0.146341 
0.256098 0.451220 0.146341 
0.268293 0.439024 0.146341 
0.280488 0.426829 0.146341 
0.292683 0.414634 0.146341 
0.304878 0.402439 0.146341 
0.317073 0.390244 0.146341 
0.329268 0.378049 0.146341 
0.341463 0.365854 0.146341 
0.353659 0.353659 0.146341 
0.365854 0.341463 0.146341 
0.378049 0.329268 0.146341 
0.390244 0.317073 0.146341 
0.402439 0.304878 0.146341 
0.414634 0.292683 0.146341 
0.426829 0.280488 0.146341 
0.439024 0.268293 0.146341 
0.451220 0.256098 0.146341 
0.463415 0.243902 0.146341 
0.475610 0.231707 0.146341 
0.487805 0.219512 0.146341 
0.219512 0.512195 0.134146 
0.231707 0.500000 0.134146 
0.243902 0.487805 0.134146 
0.256098 0.475610 0.134146 
0.268293 0.463415 0.134146 
0.280488 0.451220 0.134146 
0.292683 0.439024 0.134146 
0.304878 0.426829 0.134146 
0.317073 0.414634 0.134146 
0.329268 0.402439 0.134146 
0.341463 0.390244 0.134146 
0.353659 0.378049 0.134146 
0.365854 0.365854 0.134146 
0.390244 0.341463 0.134146 
0.402439 0.329268 0.134146 
0.414634 0.317073 0.134146 
0.426829 0.304878 0.134146 
0.439024 0.292683 0.134146 
0.451220 0.280488 0.134146 
0.463415 0.268293 0.134146 
0.475610 0.256098 0.134146 
0.487805 0.243902 0.134146 
0.500000 0.231707 0.134146 
0.219512 0.536585 0.121951 
0.231707 0.524390 0.121951 
0.243902 0.512195 0.121951 
0.256098 0.500000 0.121951 
0.292683 0.463415 0.121951 
0.304878 0.451220 0.121951 
0.317073 0.439024 0.121951 
0.329268 0.426829 0.121951 
0.341463 0.414634 0.121951 
0.353659 0.402439 0.121951 
0.365854 0.390244 0.121951 
0.378049 0.378049 0.121951 
0.390244 0.365854 0.121951 
0.414634 0.341463 0.121951 
0.426829 0.329268 0.121951 
0.439024 0.317073 0.121951 
0.451220 0.304878 0.121951 
0.475610 0.280488 0.121951 
0.487805 0.268293 0.121951 
0.500000 0.256098 0.121951 
0.512195 0.243902 0.121951 
0.231707 0.548780 0.109756 
0.243902 0.536585 0.109756 
0.256098 0.524390 0.109756 
0.268293 0.512195 0.109756 
0.280488 0.500000 0.109756 
0.390244 0.390244 0.109756 
0.402439 0.378049 0.109756 
0.414634 0.365854 0.109756 
0.317073 0.463415 0.109756 
0.329268 0.451220 0.109756 
0.341463 0.439024 0.109756 
0.353659 0.426829 0.109756 
0.365854 0.414634 0.109756 
0.378049 0.402439 0.109756 
0.426829 0.353659 0.109756 
0.439024 0.341463 0.109756 
0.451220 0.329268 0.109756 
0.463415 0.317073 0.109756 
0.475610 0.304878 0.109756 
0.487805 0.292683 0.109756 
0.500000 0.280488 0.109756 
0.512195 0.268293 0.109756 
0.524390 0.256098 0.109756 
0.536585 0.243902 0.109756 
0.548780 0.231707 0.109756 
0.231707 0.573171 0.097561 
0.292683 0.512195 0.097561 
0.268293 0.536585 0.097561 
0.243902 0.560976 0.097561 
0.304878 0.500000 0.097561 
0.280488 0.524390 0.097561 
0.256098 0.548780 0.097561 
0.317073 0.487805 0.097561 
0.390244 0.414634 0.097561 
0.402439 0.402439 0.097561 
0.414634 0.390244 0.097561 
0.426829 0.378049 0.097561 
0.439024 0.365854 0.097561 
0.341463 0.463415 0.097561 
0.353659 0.451220 0.097561 
0.365854 0.439024 0.097561 
0.378049 0.426829 0.097561 
0.451220 0.353659 0.097561 
0.463415 0.341463 0.097561 
0.475610 0.329268 0.097561 
0.487805 0.317073 0.097561 
0.500000 0.304878 0.097561 
0.512195 0.292683 0.097561 
0.524390 0.280488 0.097561 
0.536585 0.268293 0.097561 
0.548780 0.256098 0.097561 
0.560976 0.243902 0.097561 
0.231707 0.597561 0.085366 
0.243902 0.585366 0.085366 
0.280488 0.548780 0.085366 
0.256098 0.573171 0.085366 
0.317073 0.512195 0.085366 
0.268293 0.560976 0.085366 
0.329268 0.500000 0.085366 
0.341463 0.487805 0.085366 
0.292683 0.536585 0.085366 
0.304878 0.524390 0.085366 
0.463415 0.365854 0.085366 
0.353659 0.475610 0.085366 
0.365854 0.463415 0.085366 
0.378049 0.451220 0.085366 
0.402439 0.426829 0.085366 
0.414634 0.414634 0.085366 
0.426829 0.402439 0.085366 
0.439024 0.390244 0.085366 
0.451220 0.378049 0.085366 
0.475610 0.353659 0.085366 
0.487805 0.341463 0.085366 
0.500000 0.329268 0.085366 
0.512195 0.317073 0.085366 
0.524390 0.304878 0.085366 
0.536585 0.292683 0.085366 
0.548780 0.280488 0.085366 
0.560976 0.268293 0.085366 
0.585366 0.243902 0.085366 
0.597561 0.231707 0.085366 
0.231707 0.621951 0.073171 
0.243902 0.609756 0.073171 
0.256098 0.597561 0.073171 
0.268293 0.585366 0.073171 
0.329268 0.524390 0.073171 
0.280488 0.573171 0.073171 
0.341463 0.512195 0.073171 
0.292683 0.560976 0.073171 
0.304878 0.548780 0.073171 
0.317073 0.536585 0.073171 
0.439024 0.414634 0.073171 
0.451220 0.402439 0.073171 
0.353659 0.500000 0.073171 
0.365854 0.487805 0.073171 
0.378049 0.475610 0.073171 
0.390244 0.463415 0.073171 
0.402439 0.451220 0.073171 
0.426829 0.426829 0.073171 
0.463415 0.390244 0.073171 
0.475610 0.378049 0.073171 
0.487805 0.365854 0.073171 
0.500000 0.353659 0.073171 
0.512195 0.341463 0.073171 
0.524390 0.329268 0.073171 
0.536585 0.317073 0.073171 
0.548780 0.304878 0.073171 
0.560976 0.292683 0.073171 
0.573171 0.280488 0.073171 
0.585366 0.268293 0.073171 
0.243902 0.634146 0.060976 
0.256098 0.621951 0.060976 
0.268293 0.609756 0.060976 
0.280488 0.597561 0.060976 
0.292683 0.585366 0.060976 
0.304878 0.573171 0.060976 
0.317073 0.560976 0.060976 
0.329268 0.548780 0.060976 
0.341463 0.536585 0.060976 
0.353659 0.524390 0.060976 
0.365854 0.512195 0.060976 
0.378049 0.500000 0.060976 
0.390244 0.487805 0.060976 
0.402439 0.475610 0.060976 
0.414634 0.463415 0.060976 
0.426829 0.451220 0.060976 
0.439024 0.439024 0.060976 
0.451220 0.426829 0.060976 
0.463415 0.414634 0.060976 
0.475610 0.402439 0.060976 
0.487805 0.390244 0.060976 
0.500000 0.378049 0.060976 
0.512195 0.365854 0.060976 
0.524390 0.353659 0.060976 
0.536585 0.341463 0.060976 
0.548780 0.329268 0.060976 
0.560976 0.317073 0.060976 
0.573171 0.304878 0.060976 
0.597561 0.280488 0.060976 
0.609756 0.268293 0.060976 
0.621951 0.256098 0.060976 
0.243902 0.658537 0.048780 
0.256098 0.646341 0.048780 
0.268293 0.634146 0.048780 
0.280488 0.621951 0.048780 
0.292683 0.609756 0.048780 
0.304878 0.597561 0.048780 
0.317073 0.585366 0.048780 
0.329268 0.573171 0.048780 
0.341463 0.560976 0.048780 
0.353659 0.548780 0.048780 
0.365854 0.536585 0.048780 
0.378049 0.524390 0.048780 
0.390244 0.512195 0.048780 
0.402439 0.500000 0.048780 
0.414634 0.487805 0.048780 
0.426829 0.475610 0.048780 
0.439024 0.463415 0.048780 
0.451220 0.451220 0.048780 
0.463415 0.439024 0.048780 
0.475610 0.426829 0.048780 
0.487805 0.414634 0.048780 
0.500000 0.402439 0.048780 
0.512195 0.390244 0.048780 
0.524390 0.378049 0.048780 
0.536585 0.365854 0.048780 
0.548780 0.353659 0.048780 
0.560976 0.341463 0.048780 
0.573171 0.329268 0.048780 
0.585366 0.317073 0.048780 
0.597561 0.304878 0.048780 
0.609756 0.292683 0.048780 
0.621951 0.280488 0.048780 
0.634146 0.268293 0.048780 
0.646341 0.256098 0.048780 
0.658537 0.243902 0.048780 
0.243902 0.682927 0.036585 
0.256098 0.670732 0.036585 
0.268293 0.658537 0.036585 
0.280488 0.646341 0.036585 
0.292683 0.634146 0.036585 
0.304878 0.621951 0.036585 
0.317073 0.609756 0.036585 
0.329268 0.597561 0.036585 
0.341463 0.585366 0.036585 
0.353659 0.573171 0.036585 
0.365854 0.560976 0.036585 
0.378049 0.548780 0.036585 
0.390244 0.536585 0.036585 
