5	1	4.64	0	1.08	0.4	
5	1	4.68	0	1	0	
5	1	4.68	0	4.96	0.2	
5	1	4.72	0	1.08	0.4	
5	1	4.76	0	1	0	
5	1	4.76	0	4.96	0.2	
5	1	4.8	0	1.08	0.4	
5	1	4.84	0	1.04	0.2	
5	1	4.88	0	1.08	0.4	
5	1	4.92	0	1	0	
5	1	4.96	0	1	0	
