0.84	0.35	0.41	
0.84	0.34	0.42	
0.84	0.3	0.45	
0.84	0.28	0.46	
0.84	0.18	0.51	
0.84	0.15	0.52	
0.84	0.11	0.53	
0.84	0.05	0.54	
0.83	0.55	0.09	
0.83	0.54	0.13	
0.83	0.53	0.17	
0.83	0.52	0.2	
0.83	0.5	0.24	
0.83	0.48	0.28	
0.83	0.46	0.31	
0.83	0.45	0.32	
0.83	0.43	0.35	
0.83	0.42	0.36	
0.83	0.39	0.39	
0.83	0.38	0.4	
0.83	0.35	0.43	
0.83	0.34	0.44	
0.83	0.32	0.45	
0.83	0.31	0.46	
0.83	0.17	0.53	
0.83	0.13	0.54	
0.83	0.09	0.55	
0.82	0.57	0.05	
0.82	0.56	0.11	
0.82	0.55	0.15	
0.82	0.54	0.18	
0.82	0.46	0.34	
0.82	0.43	0.37	
0.82	0.42	0.38	
0.82	0.39	0.41	
0.82	0.38	0.42	
0.82	0.35	0.45	
0.82	0.34	0.46	
0.82	0.32	0.47	
0.82	0.31	0.48	
0.82	0.29	0.49	
0.82	0.27	0.5	
0.82	0.25	0.51	
0.82	0.23	0.52	
0.82	0.21	0.53	
0.82	0.18	0.54	
0.81	0.57	0.13	
0.81	0.56	0.17	
0.81	0.55	0.2	
0.81	0.53	0.25	
0.81	0.52	0.27	
0.81	0.51	0.28	
0.81	0.49	0.32	
0.81	0.45	0.37	
0.81	0.44	0.38	
0.81	0.41	0.41	
0.81	0.4	0.42	
0.81	0.37	0.45	
0.81	0.36	0.46	
0.81	0.32	0.49	
0.81	0.3	0.5	
0.81	0.28	0.51	
0.81	0.27	0.52	
0.81	0.25	0.53	
0.81	0.22	0.54	
0.81	0.2	0.55	
0.81	0.17	0.56	
0.81	0.13	0.57	
0.81	0.08	0.58	
0.8	0.58	0.15	
0.8	0.57	0.18	
0.8	0.53	0.28	
0.8	0.48	0.35	
0.8	0.47	0.37	
0.8	0.46	0.38	
0.8	0.43	0.41	
0.8	0.42	0.42	
0.8	0.39	0.45	
0.8	0.38	0.46	
0.8	0.34	0.49	
0.8	0.33	0.5	
0.8	0.31	0.51	
0.8	0.29	0.52	
0.8	0.23	0.55	
0.8	0.21	0.56	
0.8	0.1	0.59	
0.79	0.61	0.06	
0.79	0.59	0.16	
0.79	0.56	0.24	
0.79	0.52	0.32	
0.79	0.5	0.35	
0.79	0.49	0.36	
0.79	0.47	0.39	
0.79	0.46	0.4	
0.79	0.43	0.43	
0.79	0.42	0.44	
0.79	0.39	0.47	
0.79	0.38	0.48	
0.79	0.36	0.49	
0.79	0.35	0.5	
0.79	0.16	0.59	
0.79	0.12	0.6	
0.79	0.06	0.61	
0.78	0.62	0.08	
0.78	0.58	0.23	
0.78	0.57	0.25	
0.78	0.56	0.27	
0.78	0.55	0.29	
0.78	0.54	0.31	
0.78	0.53	0.33	
0.78	0.52	0.34	
0.78	0.5	0.37	
0.78	0.49	0.38	
0.78	0.47	0.41	
0.78	0.46	0.42	
0.78	0.43	0.45	
0.78	0.42	0.46	
0.78	0.36	0.51	
0.78	0.34	0.52	
0.78	0.2	0.59	
0.78	0.17	0.6	
0.78	0.13	0.61	
0.78	0.08	0.62	
0.77	0.62	0.15	
0.77	0.61	0.18	
0.77	0.58	0.26	
0.77	0.56	0.3	
0.77	0.54	0.33	
0.77	0.53	0.35	
0.77	0.52	0.36	
0.77	0.5	0.39	
0.77	0.49	0.4	
0.77	0.47	0.43	
0.77	0.46	0.44	
0.77	0.43	0.47	
0.77	0.42	0.48	
0.77	0.4	0.49	
0.77	0.39	0.5	
0.77	0.35	0.53	
0.77	0.33	0.54	
0.77	0.18	0.61	
0.77	0.15	0.62	
0.76	0.6	0.24	
0.76	0.55	0.34	
0.76	0.53	0.37	
0.76	0.52	0.38	
0.76	0.5	0.41	
0.76	0.49	0.42	
0.76	0.46	0.45	
0.76	0.45	0.46	
0.76	0.42	0.49	
0.76	0.41	0.5	
0.76	0.37	0.53	
0.76	0.36	0.54	
0.76	0.34	0.55	
0.76	0.32	0.56	
0.75	0.65	0.12	
0.75	0.63	0.2	
0.75	0.54	0.38	
0.75	0.51	0.42	
0.75	0.48	0.45	
0.75	0.47	0.46	
0.75	0.44	0.49	
0.75	0.43	0.5	
0.75	0.39	0.53	
0.75	0.38	0.54	
0.75	0.36	0.55	
0.75	0.35	0.56	
0.75	0.33	0.57	
0.75	0.31	0.58	
0.75	0.29	0.59	
0.75	0.27	0.6	
0.75	0.25	0.61	
0.75	0.23	0.62	
0.74	0.67	0.05	
0.74	0.66	0.12	
0.74	0.63	0.23	
0.74	0.62	0.26	
0.74	0.6	0.3	
0.74	0.58	0.34	
0.74	0.54	0.4	
0.74	0.51	0.43	
0.74	0.5	0.44	
0.74	0.48	0.47	
0.74	0.47	0.48	
0.74	0.43	0.51	
0.74	0.42	0.52	
0.74	0.23	0.63	
0.74	0.2	0.64	
0.74	0.05	0.67	
0.73	0.68	0.06	
0.73	0.62	0.28	
0.73	0.6	0.32	
0.73	0.58	0.36	
0.73	0.54	0.41	
0.73	0.53	0.43	
0.73	0.52	0.44	
0.73	0.49	0.47	
0.73	0.48	0.48	
0.73	0.45	0.51	
0.73	0.44	0.52	
0.73	0.4	0.55	
0.73	0.39	0.56	
0.73	0.37	0.57	
0.73	0.36	0.58	
0.73	0.34	0.59	
0.73	0.32	0.6	
0.73	0.3	0.61	
0.73	0.28	0.62	
0.73	0.26	0.63	
0.73	0.23	0.64	
0.73	0.21	0.65	
0.73	0.17	0.66	
0.73	0.13	0.67	
0.73	0.06	0.68	
0.72	0.66	0.21	
0.72	0.65	0.24	
0.72	0.63	0.29	
0.72	0.62	0.31	
0.72	0.61	0.33	
0.72	0.6	0.34	
0.72	0.58	0.38	
0.72	0.55	0.42	
0.72	0.52	0.45	
0.72	0.51	0.47	
0.72	0.5	0.48	
0.72	0.47	0.51	
0.72	0.45	0.52	
0.72	0.42	0.55	
0.72	0.4	0.56	
0.72	0.33	0.61	
0.72	0.31	0.62	
0.72	0.29	0.63	
0.72	0.26	0.64	
0.72	0.24	0.65	
0.72	0.21	0.66	
0.71	0.68	0.18	
0.71	0.65	0.27	
0.71	0.64	0.29	
0.71	0.63	0.31	
0.71	0.62	0.33	
0.71	0.61	0.35	
0.71	0.6	0.36	
0.71	0.58	0.39	
0.71	0.57	0.41	
0.71	0.56	0.42	
0.71	0.52	0.47	
0.71	0.51	0.48	
0.71	0.48	0.51	
0.71	0.47	0.52	
0.71	0.41	0.57	
0.71	0.39	0.58	
0.71	0.35	0.61	
0.71	0.33	0.62	
0.71	0.31	0.63	
0.71	0.29	0.64	
0.71	0.27	0.65	
0.71	0.24	0.66	
0.7	0.69	0.18	
0.7	0.66	0.27	
0.7	0.65	0.29	
0.7	0.64	0.31	
0.7	0.63	0.33	
0.7	0.62	0.35	
0.7	0.61	0.37	
0.7	0.6	0.38	
0.7	0.58	0.41	
0.7	0.57	0.43	
0.7	0.56	0.44	
0.7	0.53	0.47	
0.7	0.52	0.48	
0.7	0.49	0.51	
0.7	0.48	0.52	
0.7	0.45	0.55	
0.7	0.44	0.56	
0.7	0.4	0.59	
0.7	0.38	0.6	
0.7	0.24	0.67	
0.7	0.21	0.68	
0.7	0.07	0.71	
0.69	0.72	0.07	
0.69	0.71	0.14	
0.69	0.69	0.21	
0.69	0.68	0.24	
0.69	0.6	0.4	
0.69	0.56	0.45	
0.69	0.55	0.47	
0.69	0.54	0.48	
0.69	0.51	0.51	
0.69	0.5	0.52	
0.69	0.47	0.55	
0.69	0.45	0.56	
0.69	0.21	0.69	
0.69	0.18	0.7	
0.69	0.14	0.71	
0.69	0.07	0.72	
0.68	0.73	0.06	
0.68	0.7	0.21	
0.68	0.69	0.24	
0.68	0.6	0.42	
0.68	0.57	0.46	
0.68	0.54	0.49	
0.68	0.53	0.5	
0.68	0.5	0.53	
0.68	0.49	0.54	
0.68	0.46	0.57	
0.68	0.44	0.58	
0.68	0.24	0.69	
0.68	0.21	0.7	
0.68	0.06	0.73	
0.67	0.74	0.05	
0.67	0.73	0.13	
0.67	0.72	0.18	
0.67	0.69	0.27	
0.67	0.68	0.29	
0.67	0.67	0.31	
0.67	0.66	0.33	
0.67	0.65	0.35	
0.67	0.64	0.37	
0.67	0.63	0.39	
0.67	0.62	0.4	
0.67	0.6	0.43	
0.67	0.59	0.45	
0.67	0.58	0.46	
0.67	0.55	0.49	
0.67	0.54	0.5	
0.67	0.51	0.53	
0.67	0.5	0.54	
0.67	0.47	0.57	
0.67	0.46	0.58	
0.67	0.42	0.61	
0.67	0.4	0.62	
0.67	0.21	0.71	
0.67	0.18	0.72	
0.66	0.74	0.12	
0.66	0.7	0.27	
0.66	0.69	0.29	
0.66	0.68	0.31	
0.66	0.67	0.33	
0.66	0.66	0.35	
0.66	0.65	0.37	
0.66	0.64	0.39	
0.66	0.63	0.4	
0.66	0.61	0.43	
0.66	0.6	0.45	
0.66	0.59	0.46	
0.66	0.56	0.5	
0.66	0.53	0.53	
0.66	0.52	0.54	
0.66	0.46	0.59	
0.66	0.45	0.6	
0.66	0.43	0.61	
0.66	0.42	0.62	
0.66	0.4	0.63	
0.66	0.39	0.64	
0.66	0.37	0.65	
0.66	0.35	0.66	
0.66	0.33	0.67	
0.66	0.31	0.68	
0.66	0.29	0.69	
0.66	0.27	0.7	
0.65	0.74	0.17	
0.65	0.73	0.21	
0.65	0.72	0.24	
0.65	0.63	0.42	
0.65	0.59	0.47	
0.65	0.58	0.49	
0.65	0.57	0.5	
0.65	0.54	0.53	
0.65	0.53	0.54	
0.65	0.5	0.57	
0.65	0.49	0.58	
0.65	0.47	0.59	
0.65	0.46	0.6	
0.65	0.42	0.63	
0.65	0.4	0.64	
0.65	0.21	0.73	
0.65	0.17	0.74	
0.64	0.74	0.2	
0.64	0.71	0.29	
0.64	0.7	0.31	
0.64	0.69	0.33	
0.64	0.68	0.35	
0.64	0.67	0.37	
0.64	0.66	0.39	
0.64	0.65	0.4	
0.64	0.63	0.43	
0.64	0.62	0.45	
0.64	0.61	0.46	
0.64	0.57	0.51	
0.64	0.56	0.52	
0.64	0.53	0.55	
0.64	0.52	0.56	
0.64	0.49	0.59	
0.64	0.47	0.6	
0.64	0.23	0.73	
0.64	0.2	0.74	
0.64	0.16	0.75	
0.64	0.11	0.76	
0.63	0.77	0.1	
0.63	0.74	0.23	
0.63	0.73	0.26	
0.63	0.65	0.42	
0.63	0.61	0.48	
0.63	0.58	0.51	
0.63	0.57	0.52	
0.63	0.54	0.55	
0.63	0.53	0.56	
0.63	0.5	0.59	
0.63	0.49	0.6	
0.63	0.45	0.63	
0.63	0.43	0.64	
0.63	0.39	0.67	
0.63	0.37	0.68	
0.63	0.35	0.69	
0.63	0.33	0.7	
0.63	0.31	0.71	
0.63	0.29	0.72	
0.63	0.2	0.75	
0.63	0.15	0.76	
0.62	0.77	0.15	
0.62	0.76	0.19	
0.62	0.75	0.23	
0.62	0.74	0.26	
0.62	0.72	0.31	
0.62	0.71	0.33	
0.62	0.7	0.35	
0.62	0.69	0.37	
0.62	0.68	0.39	
0.62	0.67	0.4	
0.62	0.65	0.43	
0.62	0.64	0.45	
0.62	0.63	0.46	
0.62	0.61	0.49	
0.62	0.6	0.5	
0.62	0.57	0.53	
0.62	0.56	0.54	
0.62	0.53	0.57	
0.62	0.52	0.58	
0.62	0.49	0.61	
0.62	0.48	0.62	
0.62	0.46	0.63	
0.62	0.45	0.64	
0.62	0.43	0.65	
0.62	0.42	0.66	
0.62	0.4	0.67	
0.62	0.39	0.68	
0.62	0.37	0.69	
0.62	0.35	0.7	
0.62	0.33	0.71	
0.62	0.31	0.72	
0.62	0.23	0.75	
0.62	0.19	0.76	
0.62	0.15	0.77	
0.62	0.08	0.78	
0.61	0.78	0.13	
0.61	0.77	0.18	
0.61	0.75	0.25	
0.61	0.74	0.28	
0.61	0.72	0.33	
0.61	0.71	0.35	
0.61	0.7	0.37	
0.61	0.69	0.38	
0.61	0.67	0.42	
0.61	0.63	0.48	
0.61	0.6	0.51	
0.61	0.59	0.52	
0.61	0.55	0.57	
0.61	0.53	0.58	
0.61	0.5	0.61	
0.61	0.49	0.62	
0.61	0.45	0.65	
0.61	0.43	0.66	
0.61	0.3	0.73	
0.61	0.28	0.74	
0.61	0.06	0.79	
0.6	0.79	0.12	
0.6	0.75	0.27	
0.6	0.74	0.3	
0.6	0.72	0.34	
0.6	0.7	0.38	
0.6	0.68	0.42	
0.6	0.64	0.47	
0.6	0.63	0.49	
0.6	0.62	0.5	
0.6	0.59	0.54	
0.6	0.56	0.57	
0.6	0.55	0.58	
0.6	0.51	0.61	
0.6	0.5	0.62	
0.6	0.46	0.65	
0.6	0.45	0.66	
0.6	0.43	0.67	
0.6	0.42	0.68	
0.6	0.4	0.69	
0.6	0.38	0.7	
0.6	0.36	0.71	
0.6	0.34	0.72	
0.6	0.32	0.73	
0.6	0.3	0.74	
0.6	0.21	0.77	
0.6	0.17	0.78	
0.59	0.79	0.16	
0.59	0.77	0.24	
0.59	0.73	0.34	
0.59	0.71	0.38	
0.59	0.69	0.41	
0.59	0.68	0.43	
0.59	0.67	0.45	
0.59	0.66	0.46	
0.59	0.62	0.51	
0.59	0.61	0.52	
0.59	0.59	0.55	
0.59	0.58	0.56	
0.59	0.55	0.59	
0.59	0.54	0.6	
0.59	0.52	0.61	
0.59	0.51	0.62	
0.59	0.45	0.67	
0.59	0.43	0.68	
0.59	0.41	0.69	
0.59	0.4	0.7	
0.59	0.38	0.71	
0.59	0.36	0.72	
0.59	0.34	0.73	
0.59	0.32	0.74	
0.59	0.24	0.77	
0.59	0.2	0.78	
0.59	0.16	0.79	
0.59	0.1	0.8	
0.58	0.8	0.15	
0.58	0.79	0.19	
0.58	0.78	0.23	
0.58	0.77	0.26	
0.58	0.73	0.36	
0.58	0.71	0.39	
0.58	0.7	0.41	
0.58	0.69	0.43	
0.58	0.68	0.44	
0.58	0.66	0.47	
0.58	0.65	0.49	
0.58	0.64	0.5	
0.58	0.61	0.53	
0.58	0.6	0.55	
0.58	0.59	0.56	
0.58	0.56	0.59	
0.58	0.55	0.6	
0.58	0.53	0.61	
0.58	0.52	0.62	
0.58	0.49	0.65	
0.58	0.47	0.66	
0.58	0.43	0.69	
0.58	0.41	0.7	
0.58	0.39	0.71	
0.58	0.38	0.72	
0.58	0.36	0.73	
0.58	0.34	0.74	
0.58	0.26	0.77	
0.58	0.23	0.78	
0.58	0.19	0.79	
0.58	0.15	0.8	
0.57	0.79	0.22	
0.57	0.76	0.31	
0.57	0.75	0.33	
0.57	0.74	0.35	
0.57	0.73	0.37	
0.57	0.72	0.39	
0.57	0.71	0.41	
0.57	0.7	0.43	
0.57	0.69	0.44	
0.57	0.67	0.47	
0.57	0.66	0.48	
0.57	0.64	0.51	
0.57	0.63	0.52	
0.57	0.59	0.57	
0.57	0.58	0.58	
0.57	0.55	0.61	
0.57	0.53	0.62	
0.57	0.5	0.65	
0.57	0.48	0.66	
0.57	0.28	0.77	
0.57	0.25	0.78	
0.57	0.13	0.81	
0.57	0.05	0.82	
0.56	0.82	0.11	
0.56	0.81	0.17	
0.56	0.8	0.21	
0.56	0.79	0.24	
0.56	0.76	0.32	
0.56	0.71	0.42	
0.56	0.69	0.45	
0.56	0.68	0.47	
0.56	0.67	0.48	
0.56	0.65	0.51	
0.56	0.64	0.52	
0.56	0.61	0.56	
0.56	0.58	0.59	
0.56	0.57	0.6	
0.56	0.53	0.63	
0.56	0.52	0.64	
0.56	0.39	0.73	
0.56	0.37	0.74	
0.56	0.35	0.75	
0.56	0.32	0.76	
0.56	0.3	0.77	
0.56	0.27	0.78	
0.55	0.8	0.23	
0.55	0.79	0.27	
0.55	0.78	0.29	
0.55	0.77	0.32	
0.55	0.75	0.36	
0.55	0.73	0.4	
0.55	0.71	0.43	
0.55	0.7	0.45	
0.55	0.69	0.47	
0.55	0.68	0.48	
0.55	0.64	0.53	
0.55	0.63	0.54	
0.55	0.59	0.59	
0.55	0.58	0.6	
0.55	0.54	0.63	
0.55	0.53	0.64	
0.55	0.47	0.69	
0.55	0.45	0.7	
0.55	0.43	0.71	
0.55	0.42	0.72	
0.55	0.4	0.73	
0.55	0.38	0.74	
0.55	0.36	0.75	
0.55	0.34	0.76	
0.55	0.32	0.77	
0.55	0.29	0.78	
0.55	0.27	0.79	
0.55	0.23	0.8	
0.54	0.81	0.22	
0.54	0.79	0.29	
0.54	0.78	0.31	
0.54	0.77	0.33	
0.54	0.76	0.36	
0.54	0.74	0.4	
0.54	0.69	0.48	
0.54	0.66	0.52	
0.54	0.63	0.55	
0.54	0.62	0.56	
0.54	0.55	0.63	
0.54	0.54	0.64	
0.54	0.48	0.69	
0.54	0.46	0.7	
0.54	0.33	0.77	
0.54	0.31	0.78	
0.54	0.29	0.79	
0.54	0.26	0.8	
0.54	0.22	0.81	
0.54	0.18	0.82	
0.53	0.79	0.3	
0.53	0.71	0.46	
0.53	0.67	0.51	
0.53	0.66	0.53	
0.53	0.65	0.54	
0.53	0.62	0.57	
0.53	0.61	0.58	
0.53	0.58	0.61	
0.53	0.57	0.62	
0.53	0.54	0.65	
0.53	0.53	0.66	
0.53	0.51	0.67	
0.53	0.5	0.68	
0.53	0.46	0.71	
0.53	0.44	0.72	
0.53	0.3	0.79	
0.53	0.28	0.8	
0.52	0.84	0.15	
0.52	0.83	0.2	
0.52	0.78	0.34	
0.52	0.76	0.38	
0.52	0.74	0.42	
0.52	0.72	0.45	
0.52	0.71	0.47	
0.52	0.7	0.48	
0.52	0.68	0.51	
0.52	0.67	0.52	
0.52	0.65	0.55	
0.52	0.64	0.56	
0.52	0.61	0.59	
0.52	0.6	0.6	
0.52	0.57	0.63	
0.52	0.56	0.64	
0.52	0.5	0.69	
0.52	0.48	0.7	
0.52	0.44	0.73	
0.52	0.42	0.74	
0.52	0.4	0.75	
0.52	0.38	0.76	
0.52	0.36	0.77	
0.52	0.34	0.78	
0.52	0.32	0.79	
0.52	0.29	0.8	
0.52	0.27	0.81	
0.52	0.23	0.82	
0.52	0.08	0.85	
0.51	0.86	0.01	
0.51	0.85	0.13	
0.51	0.84	0.18	
0.51	0.82	0.25	
0.51	0.81	0.28	
0.51	0.78	0.36	
0.51	0.76	0.4	
0.51	0.74	0.43	
0.51	0.73	0.45	
0.51	0.72	0.47	
0.51	0.71	0.48	
0.51	0.67	0.53	
0.51	0.66	0.55	
0.51	0.65	0.56	
0.51	0.62	0.59	
0.51	0.61	0.6	
0.51	0.58	0.63	
0.51	0.57	0.64	
0.51	0.51	0.69	
0.51	0.49	0.7	
0.51	0.42	0.75	
0.51	0.4	0.76	
0.51	0.38	0.77	
0.51	0.36	0.78	
0.51	0.34	0.79	
0.51	0.31	0.8	
0.51	0.22	0.83	
0.51	0.18	0.84	
0.5	0.85	0.16	
0.5	0.82	0.27	
0.5	0.81	0.3	
0.5	0.73	0.46	
0.5	0.71	0.49	
0.5	0.7	0.5	
0.5	0.68	0.53	
0.5	0.67	0.54	
0.5	0.65	0.57	
0.5	0.64	0.58	
0.5	0.61	0.61	
0.5	0.6	0.62	
0.5	0.57	0.65	
0.5	0.56	0.66	
0.5	0.54	0.67	
0.5	0.53	0.68	
0.5	0.49	0.71	
0.5	0.48	0.72	
0.5	0.46	0.73	
0.5	0.44	0.74	
0.5	0.3	0.81	
0.5	0.27	0.82	
0.5	0.16	0.85	
0.5	0.1	0.86	
0.49	0.85	0.19	
0.49	0.84	0.23	
0.49	0.83	0.26	
0.49	0.8	0.34	
0.49	0.78	0.38	
0.49	0.76	0.42	
0.49	0.74	0.46	
0.49	0.7	0.51	
0.49	0.69	0.53	
0.49	0.68	0.54	
0.49	0.65	0.58	
0.49	0.62	0.61	
0.49	0.61	0.62	
0.49	0.58	0.65	
0.49	0.53	0.69	
0.49	0.51	0.7	
0.49	0.26	0.83	
0.49	0.23	0.84	
0.49	0.19	0.85	
0.49	0.14	0.86	
0.48	0.82	0.31	
0.48	0.81	0.33	
0.48	0.8	0.35	
0.48	0.79	0.38	
0.48	0.77	0.42	
0.48	0.72	0.5	
0.48	0.69	0.54	
0.48	0.66	0.57	
0.48	0.61	0.63	
0.48	0.56	0.67	
0.48	0.55	0.68	
0.48	0.51	0.71	
0.48	0.5	0.72	
0.48	0.48	0.73	
0.48	0.47	0.74	
0.48	0.45	0.75	
0.48	0.43	0.76	
0.48	0.28	0.83	
0.48	0.25	0.84	
0.48	0.21	0.85	
0.48	0.17	0.86	
0.48	0.11	0.87	
0.47	0.88	0.06	
0.47	0.86	0.19	
0.47	0.85	0.23	
0.47	0.84	0.27	
0.47	0.83	0.3	
0.47	0.81	0.35	
0.47	0.8	0.37	
0.47	0.79	0.39	
0.47	0.78	0.41	
0.47	0.77	0.43	
0.47	0.76	0.44	
0.47	0.74	0.48	
0.47	0.7	0.53	
0.47	0.69	0.55	
0.47	0.68	0.56	
0.47	0.65	0.59	
0.47	0.64	0.6	
0.47	0.6	0.64	
0.47	0.57	0.67	
0.47	0.56	0.68	
0.47	0.52	0.71	
0.47	0.51	0.72	
0.47	0.49	0.73	
0.47	0.48	0.74	
0.47	0.46	0.75	
0.47	0.44	0.76	
0.47	0.14	0.87	
0.47	0.06	0.88	
0.46	0.85	0.25	
0.46	0.84	0.28	
0.46	0.81	0.36	
0.46	0.79	0.4	
0.46	0.77	0.44	
0.46	0.71	0.53	
0.46	0.7	0.54	
0.46	0.66	0.59	
0.46	0.65	0.6	
0.46	0.62	0.63	
0.46	0.61	0.64	
0.46	0.58	0.67	
0.46	0.57	0.68	
0.46	0.54	0.7	
0.46	0.5	0.73	
0.46	0.49	0.74	
0.46	0.47	0.75	
0.46	0.45	0.76	
0.46	0.31	0.83	
0.46	0.28	0.84	
0.46	0.17	0.87	
0.46	0.11	0.88	
0.45	0.89	0.07	
0.45	0.88	0.15	
0.45	0.87	0.2	
0.45	0.85	0.27	
0.45	0.84	0.3	
0.45	0.82	0.35	
0.45	0.81	0.37	
0.45	0.8	0.39	
0.45	0.79	0.41	
0.45	0.78	0.43	
0.45	0.77	0.45	
0.45	0.76	0.46	
0.45	0.73	0.51	
0.45	0.72	0.52	
0.45	0.7	0.55	
0.45	0.69	0.56	
0.45	0.65	0.61	
0.45	0.64	0.62	
0.45	0.61	0.65	
0.45	0.6	0.66	
0.45	0.56	0.69	
0.45	0.55	0.7	
0.45	0.51	0.73	
0.45	0.45	0.77	
0.45	0.43	0.78	
0.45	0.41	0.79	
0.45	0.39	0.8	
0.45	0.37	0.81	
0.45	0.35	0.82	
0.45	0.27	0.85	
0.45	0.24	0.86	
0.45	0.2	0.87	
0.45	0.15	0.88	
0.45	0.07	0.89	
0.44	0.89	0.11	
0.44	0.88	0.17	
0.44	0.87	0.22	
0.44	0.84	0.31	
0.44	0.83	0.34	
0.44	0.81	0.38	
0.44	0.79	0.42	
0.44	0.77	0.46	
0.44	0.73	0.52	
0.44	0.7	0.56	
0.44	0.58	0.68	
0.44	0.52	0.73	
0.44	0.5	0.74	
0.44	0.46	0.77	
0.44	0.44	0.78	
0.44	0.42	0.79	
0.44	0.4	0.8	
0.44	0.38	0.81	
0.44	0.36	0.82	
0.44	0.34	0.83	
0.44	0.31	0.84	
0.44	0.22	0.87	
0.44	0.17	0.88	
0.44	0.11	0.89	
0.43	0.9	0.07	
0.43	0.89	0.15	
